ref_clip,target_clip,sub,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
MO,SP,sub-43,6,0.44206008583690987,0.27102493357858165,0.27896995708154504,0.2766638908461982,0.38197424892703863,0.35438318010148395
MO,CI,sub-01,6,0.5021459227467812,0.34937443698168236,0.3090128755364807,0.31281568803709725,0.48068669527896996,0.4480122008407977
MO,CI,sub-02,6,0.04291845493562232,0.06447959427930076,0.008583690987124463,0.006832788845472209,0.34763948497854075,0.29928298303653794
MO,CI,sub-19,6,0.017167381974248927,0.003506529084101909,0.7510729613733905,0.7432041649347154,0.4206008583690987,0.4610515021459228
MO,CI,sub-25,6,0.0815450643776824,0.0148263753413968,0.0,0.0,0.26609442060085836,0.16334508987379426
MO,CI,sub-30,6,0.18454935622317598,0.057504509547801216,0.18025751072961374,0.18025751072961374,0.27896995708154504,0.27477565353101835
MO,CI,sub-43,6,0.4334763948497854,0.26216237053789415,0.39914163090128757,0.4279756449072751,0.3133047210300429,0.2636981402002861
SP,CI,sub-01,7,0.5879828326180258,0.4757458233926934,0.43776824034334766,0.33656889853941546,0.351931330472103,0.377616869846938
SP,CI,sub-02,7,0.33047210300429186,0.17111824103782097,0.33905579399141633,0.28720441799659086,0.1888412017167382,0.1562023358995811
SP,CI,sub-19,7,0.18454935622317598,0.14656818328333723,0.017167381974248927,0.01445674271515699,0.3562231759656652,0.33260452280682135
SP,CI,sub-25,7,0.3133047210300429,0.28234814588625556,0.3261802575107296,0.23939835413631533,0.5836909871244635,0.5478235031600878
SP,CI,sub-30,7,0.4721030042918455,0.30280659167407,0.18454935622317598,0.2273757140535367,0.4248927038626609,0.46233679933758287
SP,CI,sub-43,7,0.13733905579399142,0.1394094938210365,0.33476394849785407,0.27436019710697823,0.1072961373390558,0.11058071297188403
SP,MO,sub-01,7,0.1459227467811159,0.1231043565398714,0.5450643776824035,0.4455413966178124,0.27896995708154504,0.2902445160797906
SP,MO,sub-02,7,0.3133047210300429,0.1494852590535499,0.26609442060085836,0.26193669527896996,0.30472103004291845,0.282898158523436
SP,MO,sub-19,7,0.012875536480686695,0.018097790726048987,0.6137339055793991,0.6178559851328704,0.23605150214592274,0.25696946838564866
SP,MO,sub-25,7,0.030042918454935622,0.010086186219054117,0.39914163090128757,0.3794106633637699,0.7639484978540773,0.8065742738667981
SP,MO,sub-30,7,0.06437768240343347,0.008306797729475287,0.0,0.0,0.6609442060085837,0.7369572487598238
SP,MO,sub-43,7,0.21030042918454936,0.22202650611985375,0.004291845493562232,0.0063972791319135145,0.5064377682403434,0.5779258215360963
CI,SP,sub-01,7,0.8798283261802575,0.853045498826047,0.18025751072961374,0.21146406335005746,0.4248927038626609,0.41277562050094246
CI,SP,sub-02,7,0.030042918454935622,0.02302715537435052,0.18454935622317598,0.19664164061329842,0.31759656652360513,0.35710320324916395
CI,SP,sub-19,7,0.22746781115879827,0.08589693568234341,0.0,0.0,0.30472103004291845,0.2672436244359268
CI,SP,sub-25,7,0.721030042918455,0.653423981161457,0.463519313304721,0.42770317226080196,0.721030042918455,0.7187662605525109
CI,SP,sub-30,7,0.48497854077253216,0.33359795579151064,0.6738197424892703,0.5889617618034525,0.38626609442060084,0.44397331816536534
CI,SP,sub-43,7,0.721030042918455,0.6635009323358889,0.4206008583690987,0.3815895489573305,0.03862660944206009,0.03651247758824483
CI,MO,sub-01,7,0.4034334763948498,0.3374728699880873,0.02145922746781116,0.02004638392024098,0.3261802575107296,0.3607398381080962
CI,MO,sub-02,7,0.38626609442060084,0.2700284896090224,0.51931330472103,0.367951239866476,0.38626609442060084,0.3281648903819695
CI,MO,sub-19,7,0.004291845493562232,0.002208425351056294,0.2017167381974249,0.09116044899306702,0.2317596566523605,0.24618893498906677
CI,MO,sub-25,7,0.48068669527896996,0.4323280556857936,0.02145922746781116,0.0024524831391784184,0.3218884120171674,0.36696766195647895
CI,MO,sub-30,7,0.06866952789699571,0.008824999569091817,0.04721030042918455,0.0539546290619252,0.26609442060085836,0.35964749991010986
CI,MO,sub-43,7,0.5836909871244635,0.5012129128568763,0.004291845493562232,0.004707185380035997,0.2017167381974249,0.27142471262642937
MO,SP,sub-01,7,0.4291845493562232,0.25776849811184577,0.5493562231759657,0.515857363401503,0.23605150214592274,0.21389736972746076
MO,SP,sub-02,7,0.27896995708154504,0.22697920275810735,0.05150214592274678,0.01736027390654386,0.22746781115879827,0.25039377353807807
MO,SP,sub-19,7,0.1759656652360515,0.06534389581965903,0.51931330472103,0.4522281122235945,0.11587982832618025,0.1087600484040056
MO,SP,sub-25,7,0.33905579399141633,0.2652020566863553,0.51931330472103,0.4753437742033155,0.6008583690987125,0.5355190921072439
MO,SP,sub-30,7,0.2532188841201717,0.10232817919924746,0.06437768240343347,0.06722625242128452,0.3218884120171674,0.21377990565499816
MO,SP,sub-43,7,0.44206008583690987,0.27102493357858165,0.012875536480686695,0.0210074542579625,0.43776824034334766,0.39636772529733033
MO,CI,sub-01,7,0.39914163090128757,0.23376519192972606,0.27896995708154504,0.18253749505472147,0.3905579399141631,0.3216545158086099
MO,CI,sub-02,7,0.27896995708154504,0.1984653400962414,0.004291845493562232,0.008415383320710257,0.592274678111588,0.5520503413503471
MO,CI,sub-19,7,0.27467811158798283,0.24814230012157226,0.4291845493562232,0.4212348312832622,0.22746781115879827,0.20370270844370053
MO,CI,sub-25,7,0.008583690987124463,0.016697042742077724,0.0,0.0,0.3133047210300429,0.19023062641655017
MO,CI,sub-30,7,0.18454935622317598,0.057504509547801216,0.5107296137339056,0.5205001715613206,0.2703862660944206,0.17175738136012136
MO,CI,sub-43,7,0.4334763948497854,0.26216237053789415,0.0,0.0,0.3562231759656652,0.28406854044983704
SP,CI,sub-01,8,0.22317596566523606,0.10882679175077986,0.5708154506437768,0.5791500449425183,0.34334763948497854,0.3511863609521955
SP,CI,sub-02,8,0.34334763948497854,0.1766418724038475,0.8369098712446352,0.7964572281609041,0.2703862660944206,0.28327194471523
SP,CI,sub-19,8,0.13304721030042918,0.08906926212581033,0.02145922746781116,0.007919476803596975,0.3261802575107296,0.32823170567117443
SP,CI,sub-25,8,0.10300429184549356,0.08956894943086396,0.017167381974248927,0.017495421120253683,0.6523605150214592,0.6698256845421303
SP,CI,sub-30,8,0.4721030042918455,0.30280659167407,0.012875536480686695,0.007143846047348746,0.5450643776824035,0.540289248746709
SP,CI,sub-43,8,0.4248927038626609,0.25930007909443364,0.12446351931330472,0.13373207926216785,0.26609442060085836,0.2868359053967674
SP,MO,sub-01,8,0.41201716738197425,0.3344788812694994,0.47639484978540775,0.4867274349988844,0.5321888412017167,0.5427405296882702
SP,MO,sub-02,8,0.3133047210300429,0.1494852590535499,0.008583690987124463,0.005090328376085437,0.34334763948497854,0.2779797693960784
SP,MO,sub-19,8,0.22317596566523606,0.10780667059384558,0.012875536480686695,0.007335154116269998,0.30042918454935624,0.3640123306617952
SP,MO,sub-25,8,0.34334763948497854,0.2560561726726055,0.02145922746781116,0.0013412017167381974,0.6051502145922747,0.6508142755836067
SP,MO,sub-30,8,0.06866952789699571,0.009350744224271757,0.0944206008583691,0.08673684452926428,0.44206008583690987,0.554470209605394
SP,MO,sub-43,8,0.6738197424892703,0.5944071835337158,0.11158798283261803,0.1055013655872025,0.7081545064377682,0.7077857791949581
CI,SP,sub-01,8,0.6137339055793991,0.48053870060677817,0.7424892703862661,0.742515835272406,0.48497854077253216,0.46492204655681746
CI,SP,sub-02,8,0.19742489270386265,0.12247894414146955,0.7296137339055794,0.7070896630168353,0.33476394849785407,0.3421478057394535
CI,SP,sub-19,8,0.575107296137339,0.45356610238954476,0.008583690987124463,0.00955709924339631,0.3605150214592275,0.3528663857615143
CI,SP,sub-25,8,0.703862660944206,0.6534216856105267,0.008583690987124463,0.009175669675891666,0.5665236051502146,0.6244360164507596
CI,SP,sub-30,8,0.5107296137339056,0.35029869760423493,0.012875536480686695,0.017215604957322665,0.6094420600858369,0.6335058604556904
CI,SP,sub-43,8,0.44206008583690987,0.2783162216339853,0.07725321888412018,0.058410970375798184,0.13733905579399142,0.14151050298162865
CI,MO,sub-01,8,0.008583690987124463,0.008070136825501633,0.4978540772532189,0.41206552620443687,0.3133047210300429,0.30593812055601816
CI,MO,sub-02,8,0.3090128755364807,0.22842826435467753,0.26609442060085836,0.17106069895769466,0.3776824034334764,0.29294142200636253
CI,MO,sub-19,8,0.12017167381974249,0.06332282519086067,0.07725321888412018,0.04145294671830838,0.31759656652360513,0.2787260938310856
CI,MO,sub-25,8,0.13733905579399142,0.06944109562617544,0.0,0.0,0.09012875536480687,0.13801671560876438
CI,MO,sub-30,8,0.030042918454935622,0.004039383993940923,0.7081545064377682,0.706479163656387,0.2703862660944206,0.35071962623584707
CI,MO,sub-43,8,0.24034334763948498,0.2627975704293331,0.6824034334763949,0.6246193440819304,0.2875536480686695,0.3482158949970109
MO,SP,sub-01,8,0.703862660944206,0.6254562701398221,0.4206008583690987,0.4248493518879785,0.47639484978540775,0.42739902508159516
MO,SP,sub-02,8,0.5536480686695279,0.5033166358933087,0.008583690987124463,0.01058922626448999,0.3648068669527897,0.39569602372966567
MO,SP,sub-19,8,0.4978540772532189,0.38015619787706084,0.012875536480686695,0.014484978540772532,0.2575107296137339,0.20693402084883575
MO,SP,sub-25,8,0.10300429184549356,0.05181054200611652,0.18025751072961374,0.0875238780421246,0.5579399141630901,0.4646188997797481
MO,SP,sub-30,8,0.2532188841201717,0.10232817919924746,0.23605150214592274,0.2284215546018121,0.3218884120171674,0.19095187742323402
MO,SP,sub-43,8,0.44206008583690987,0.27102493357858165,0.6094420600858369,0.5493877054202164,0.5536480686695279,0.48119243707226544
MO,CI,sub-01,8,0.6137339055793991,0.49270279548013357,0.48068669527896996,0.42406988576516474,0.23605150214592274,0.18791401777339486
MO,CI,sub-02,8,0.2575107296137339,0.18558518191593215,0.3562231759656652,0.2844287973114948,0.463519313304721,0.4455265187647432
MO,CI,sub-19,8,0.03862660944206009,0.05258999453539698,0.2317596566523605,0.17577751593925073,0.23605150214592274,0.28094311876769984
MO,CI,sub-25,8,0.34763948497854075,0.2527581063819291,0.0,0.0,0.2446351931330472,0.1605013965528987
MO,CI,sub-30,8,0.18454935622317598,0.057504509547801216,0.24892703862660945,0.237280622216849,0.24034334763948498,0.1537602447117891
MO,CI,sub-43,8,0.4334763948497854,0.26216237053789415,0.51931330472103,0.37330415908627945,0.34334763948497854,0.24153857498930725
SP,CI,sub-01,9,0.17167381974248927,0.10008881391252572,0.6952789699570815,0.6037822751077433,0.4678111587982833,0.48901350874199234
SP,CI,sub-02,9,0.34334763948497854,0.175513170343759,0.18454935622317598,0.1963291023650808,0.3261802575107296,0.29410890664768546
SP,CI,sub-19,9,0.4678111587982833,0.39252090599393474,0.48068669527896996,0.4677576840274821,0.36909871244635195,0.39778873641745777
SP,CI,sub-25,9,0.33905579399141633,0.22698295832061344,0.02145922746781116,0.022009464069549907,0.6351931330472103,0.6359356082327389
SP,CI,sub-30,9,0.4721030042918455,0.3045825834140939,0.0,0.0,0.5064377682403434,0.4914908579326665
SP,CI,sub-43,9,0.5021459227467812,0.45051761510936167,0.30472103004291845,0.1757466935271963,0.12017167381974249,0.14234045097596304
SP,MO,sub-01,9,0.44206008583690987,0.32635308350375897,0.0815450643776824,0.05256678976611106,0.3218884120171674,0.32101097008503227
SP,MO,sub-02,9,0.3090128755364807,0.14792091746992192,0.008583690987124463,0.008583690987124463,0.5407725321888412,0.4685485641164406
SP,MO,sub-19,9,0.12875536480686695,0.06801964040517322,0.0,0.0,0.26609442060085836,0.33654199877375846
SP,MO,sub-25,9,0.02145922746781116,0.0010865431629271472,0.19313304721030042,0.1974007812123258,0.7253218884120172,0.7493554473367622
SP,MO,sub-30,9,0.06866952789699571,0.00886058424477364,0.27467811158798283,0.21775951894608797,0.5364806866952789,0.645019416974636
SP,MO,sub-43,9,0.2832618025751073,0.3062139749137772,0.0944206008583691,0.1035580783607919,0.44206008583690987,0.5162896322067809
CI,SP,sub-01,9,0.4248927038626609,0.2672281156368937,0.871244635193133,0.8438214146368652,0.3218884120171674,0.3169099148277324
CI,SP,sub-02,9,0.18025751072961374,0.14030294951781566,0.19313304721030042,0.15624816942440845,0.3605150214592275,0.4123024530983106
CI,SP,sub-19,9,0.5793991416309013,0.46835647563746524,0.21888412017167383,0.16416309012875535,0.33905579399141633,0.2990423249018354
CI,SP,sub-25,9,0.08583690987124463,0.1412890728854115,0.004291845493562232,0.005869729866195405,0.7296137339055794,0.7247314658556191
CI,SP,sub-30,9,0.5064377682403434,0.3443776824034335,0.017167381974248927,0.029394510142958595,0.5236051502145923,0.5779215729430321
CI,SP,sub-43,9,0.43776824034334766,0.27727971973731835,0.11587982832618025,0.12528509721313585,0.14163090128755365,0.1650949713627692
CI,MO,sub-01,9,0.4978540772532189,0.3609375776757751,0.02575107296137339,0.030419126736124444,0.19742489270386265,0.20806822536795502
CI,MO,sub-02,9,0.012875536480686695,0.010260193133047208,0.060085836909871244,0.09180545837534275,0.3948497854077253,0.35426997128922766
CI,MO,sub-19,9,0.19742489270386265,0.09420274068103092,0.02575107296137339,0.012860987851894956,0.2532188841201717,0.22017742976786192
CI,MO,sub-25,9,0.19313304721030042,0.09196811771919067,0.40772532188841204,0.3958430622577035,0.12875536480686695,0.17822459092541512
CI,MO,sub-30,9,0.06866952789699571,0.008824999569091817,0.7167381974248928,0.6946665021230695,0.23605150214592274,0.3280108097980468
CI,MO,sub-43,9,0.7467811158798283,0.6879111160656225,0.06437768240343347,0.0482832618025751,0.3261802575107296,0.3517848511037221
MO,SP,sub-01,9,0.2575107296137339,0.23125345698308183,0.09871244635193133,0.14410576109771,0.38197424892703863,0.29413451197208107
MO,SP,sub-02,9,0.15021459227467812,0.19236370660910607,0.12446351931330472,0.07778969957081547,0.44635193133047213,0.47732118395455
MO,SP,sub-19,9,0.012875536480686695,0.014484978540772532,0.0,0.0,0.2317596566523605,0.16753630739161218
MO,SP,sub-25,9,0.33905579399141633,0.2638956426140087,0.0815450643776824,0.06736331405112894,0.51931330472103,0.4695870948645849
MO,SP,sub-30,9,0.2532188841201717,0.10232817919924746,0.06866952789699571,0.0327973864582666,0.3218884120171674,0.19677382991534534
MO,SP,sub-43,9,0.44206008583690987,0.27102493357858165,0.02145922746781116,0.02951503885042661,0.40772532188841204,0.39506352972607944
MO,CI,sub-01,9,0.04291845493562232,0.033567992763268446,0.30042918454935624,0.15421228890368474,0.30042918454935624,0.2667518370603363
MO,CI,sub-02,9,0.33047210300429186,0.3371671216233446,0.02145922746781116,0.013246436708525409,0.34763948497854075,0.35593814918959205
MO,CI,sub-19,9,0.4291845493562232,0.3579303841476387,0.02145922746781116,0.019975006114455914,0.2446351931330472,0.24475644863425727
MO,CI,sub-25,9,0.18454935622317598,0.17739628040057223,0.34334763948497854,0.24140609033312893,0.2317596566523605,0.14967811158798283
MO,CI,sub-30,9,0.18454935622317598,0.057504509547801216,0.26609442060085836,0.21649174691335765,0.2317596566523605,0.16031666622782767
MO,CI,sub-43,9,0.4334763948497854,0.26216237053789415,0.24892703862660945,0.2123201211815198,0.33476394849785407,0.2816493394262721
