ref_clip,target_clip,sub,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
MO,SP,sub-25,6,0.2575107296137339,0.187805435545858,0.21888412017167383,0.15359295480663243,0.20600858369098712,0.156570462091152
MO,SP,sub-30,6,0.24892703862660945,0.10199093943729137,0.21030042918454936,0.10087581562510904,0.2446351931330472,0.11657534478956386
MO,SP,sub-43,6,0.44206008583690987,0.27102493357858165,0.4334763948497854,0.2780254405099714,0.43776824034334766,0.28430810924989536
MO,CI,sub-01,6,0.38626609442060084,0.226931330472103,0.36909871244635195,0.27300407849256425,0.34763948497854075,0.25824412142667585
MO,CI,sub-02,6,0.2446351931330472,0.22145847543744154,0.24034334763948498,0.2336048246206047,0.1888412017167382,0.17850658347768958
MO,CI,sub-19,6,0.14163090128755365,0.10507769814414303,0.15879828326180256,0.14807383921075837,0.15879828326180256,0.13682263070742148
MO,CI,sub-25,6,0.2145922746781116,0.15231843810485565,0.18454935622317598,0.13606374481316916,0.14163090128755365,0.09420914961127118
MO,CI,sub-30,6,0.1888412017167382,0.0736610862272539,0.1888412017167382,0.09511687586637864,0.22317596566523606,0.12746047419207954
MO,CI,sub-43,6,0.4248927038626609,0.25930007909443364,0.4291845493562232,0.27553323282766834,0.4248927038626609,0.26563141663110257
SP,CI,sub-01,7,0.34763948497854075,0.25634761948264195,0.38197424892703863,0.3174844828945738,0.37339055793991416,0.3332450600817175
SP,CI,sub-02,7,0.34763948497854075,0.18546523392155403,0.296137339055794,0.19920264243036276,0.33476394849785407,0.21315982962584684
SP,CI,sub-19,7,0.22317596566523606,0.1978495722727547,0.2875536480686695,0.2566964643155077,0.30472103004291845,0.2977577962009503
SP,CI,sub-25,7,0.3133047210300429,0.22893701137962352,0.38197424892703863,0.2852625504845303,0.33047210300429186,0.27130465538296034
SP,CI,sub-30,7,0.4206008583690987,0.3102025128801121,0.45064377682403434,0.3269228149056475,0.4248927038626609,0.3170243204577969
SP,CI,sub-43,7,0.296137339055794,0.26678401666633705,0.34763948497854075,0.29819074498890386,0.31759656652360513,0.2964655390053017
SP,MO,sub-01,7,0.3905579399141631,0.306175303959514,0.3905579399141631,0.3318842586183027,0.36909871244635195,0.3511979622164718
SP,MO,sub-02,7,0.3133047210300429,0.1494852590535499,0.2532188841201717,0.18904827654099382,0.2875536480686695,0.2090953873402493
SP,MO,sub-19,7,0.21888412017167383,0.16854017525646645,0.26609442060085836,0.2630243588751041,0.20600858369098712,0.1757065263133399
SP,MO,sub-25,7,0.15021459227467812,0.1501675304001609,0.15450643776824036,0.12914218934516328,0.1630901287553648,0.17149454465921599
SP,MO,sub-30,7,0.07725321888412018,0.026028957361914608,0.11587982832618025,0.10185909929029581,0.14163090128755365,0.16785294753155816
SP,MO,sub-43,7,0.3948497854077253,0.4118794611094535,0.40772532188841204,0.4197634045159286,0.3133047210300429,0.36470282385393743
CI,SP,sub-01,7,0.4291845493562232,0.3512123358302173,0.4206008583690987,0.3039048693342664,0.36909871244635195,0.291732204200688
CI,SP,sub-02,7,0.2446351931330472,0.27637167535316276,0.3218884120171674,0.30931115485874505,0.3133047210300429,0.3168112165832287
CI,SP,sub-19,7,0.2317596566523605,0.16792092083324456,0.30042918454935624,0.22697962819430145,0.2532188841201717,0.19724105852520687
CI,SP,sub-25,7,0.33047210300429186,0.30967635288440265,0.4248927038626609,0.40808735608631536,0.27467811158798283,0.25667291965726347
CI,SP,sub-30,7,0.463519313304721,0.3408079041300489,0.4721030042918455,0.35111962716626477,0.45493562231759654,0.346963705735165
CI,SP,sub-43,7,0.3776824034334764,0.31646228265514004,0.27896995708154504,0.26143194256791435,0.3562231759656652,0.32991391044562385
CI,MO,sub-01,7,0.3776824034334764,0.30731072703352913,0.3776824034334764,0.2706518851966281,0.3905579399141631,0.31255371297861345
CI,MO,sub-02,7,0.26609442060085836,0.22420681738451706,0.21030042918454936,0.17079609472242646,0.26180257510729615,0.22109074033950604
CI,MO,sub-19,7,0.22746781115879827,0.13097714910544409,0.1888412017167382,0.11390857370995108,0.2145922746781116,0.1311152643552696
CI,MO,sub-25,7,0.15450643776824036,0.15045491122683588,0.15879828326180256,0.16479385076999217,0.1459227467811159,0.15339033719643397
CI,MO,sub-30,7,0.08583690987124463,0.049720549858280595,0.07725321888412018,0.032354455269722374,0.10300429184549356,0.07955781319728715
CI,MO,sub-43,7,0.5622317596566524,0.5388542761460823,0.43776824034334766,0.45029802598989,0.44635193133047213,0.44440181109999977
MO,SP,sub-01,7,0.41201716738197425,0.25199826751191085,0.41201716738197425,0.3070853800467534,0.4291845493562232,0.33864983490979816
MO,SP,sub-02,7,0.39914163090128757,0.41117714071756806,0.2832618025751073,0.30649240272683004,0.20600858369098712,0.2247303286466639
MO,SP,sub-19,7,0.15879828326180256,0.09649721587921048,0.19742489270386265,0.1472312947147126,0.24034334763948498,0.19791299306512705
MO,SP,sub-25,7,0.24034334763948498,0.1710418140923258,0.21030042918454936,0.14616521213544317,0.2317596566523605,0.17597503863598285
MO,SP,sub-30,7,0.24892703862660945,0.10093948645340177,0.21030042918454936,0.10006230098297106,0.2317596566523605,0.11100545339866778
MO,SP,sub-43,7,0.44206008583690987,0.27102493357858165,0.4334763948497854,0.27475734565863325,0.44635193133047213,0.2865483509260333
MO,CI,sub-01,7,0.38197424892703863,0.2265336239693478,0.3648068669527897,0.26935513699462194,0.3905579399141631,0.2854860436703111
MO,CI,sub-02,7,0.21888412017167383,0.19284953934429444,0.23605150214592274,0.22428729742783704,0.2446351931330472,0.25055978075578755
MO,CI,sub-19,7,0.12017167381974249,0.07291624395734177,0.1630901287553648,0.14057894979730925,0.18025751072961374,0.15281739765625318
MO,CI,sub-25,7,0.21030042918454936,0.14444037160386833,0.1759656652360515,0.11510650992356092,0.1759656652360515,0.1281626813815655
MO,CI,sub-30,7,0.18454935622317598,0.05771361685524776,0.1888412017167382,0.09489850046205492,0.20600858369098712,0.11140382917846164
MO,CI,sub-43,7,0.4291845493562232,0.26191927181255914,0.4334763948497854,0.27099009717035466,0.41201716738197425,0.25608451634202706
SP,CI,sub-01,8,0.33905579399141633,0.2539475587443611,0.351931330472103,0.2923929677056216,0.3648068669527897,0.3047755296682335
SP,CI,sub-02,8,0.34334763948497854,0.1772116848954728,0.296137339055794,0.19875815862495244,0.30042918454935624,0.17898684908510767
SP,CI,sub-19,8,0.2575107296137339,0.22198992153859756,0.30472103004291845,0.27502484025334395,0.30042918454935624,0.28561234485700954
SP,CI,sub-25,8,0.3218884120171674,0.23031525242601306,0.37339055793991416,0.27576228017481874,0.30472103004291845,0.25760454916645587
SP,CI,sub-30,8,0.4206008583690987,0.30800958697954406,0.44635193133047213,0.31647940909502825,0.45064377682403434,0.32098024628240207
SP,CI,sub-43,8,0.2918454935622318,0.26316654917431925,0.3605150214592275,0.3076010848440419,0.33476394849785407,0.333602932009331
SP,MO,sub-01,8,0.38626609442060084,0.30211453694084844,0.3948497854077253,0.32902323908271836,0.33476394849785407,0.30674315881755077
SP,MO,sub-02,8,0.3133047210300429,0.1494852590535499,0.2575107296137339,0.2056167768190036,0.2703862660944206,0.21175432247225479
SP,MO,sub-19,8,0.2145922746781116,0.16922563869246382,0.21888412017167383,0.2021854655971625,0.17167381974248927,0.13903913755218467
SP,MO,sub-25,8,0.14163090128755365,0.14084803687807979,0.14163090128755365,0.1276770576223061,0.15021459227467812,0.1669703744477179
SP,MO,sub-30,8,0.0815450643776824,0.03410228898426323,0.12017167381974249,0.10913360953302406,0.15450643776824036,0.1748529808016783
SP,MO,sub-43,8,0.37339055793991416,0.3936508241657014,0.41201716738197425,0.42170769887784976,0.3905579399141631,0.4254544306993183
CI,SP,sub-01,8,0.4291845493562232,0.34421139146611107,0.4206008583690987,0.29826555616935074,0.36909871244635195,0.29740730097170825
CI,SP,sub-02,8,0.2703862660944206,0.2968565070534922,0.30472103004291845,0.290820723526044,0.3261802575107296,0.3301443620756926
CI,SP,sub-19,8,0.2317596566523605,0.16792092083324456,0.3090128755364807,0.24277154268530224,0.2317596566523605,0.18073696222085778
CI,SP,sub-25,8,0.33905579399141633,0.3096931409503377,0.41630901287553645,0.40096581741540877,0.2875536480686695,0.29577079265941225
CI,SP,sub-30,8,0.4678111587982833,0.35314518576321147,0.4678111587982833,0.3425601448990039,0.4721030042918455,0.37557271945512566
CI,SP,sub-43,8,0.39914163090128757,0.3293561945315459,0.2703862660944206,0.25544409493668785,0.2532188841201717,0.25009637473309154
CI,MO,sub-01,8,0.4034334763948498,0.33003676101236995,0.38197424892703863,0.2789290157913552,0.39914163090128757,0.311920486103142
CI,MO,sub-02,8,0.26609442060085836,0.2264978677673505,0.24034334763948498,0.205221409184958,0.26180257510729615,0.22159952334574753
CI,MO,sub-19,8,0.22746781115879827,0.13926977276186947,0.18025751072961374,0.10856906413989838,0.19313304721030042,0.12230649600227955
CI,MO,sub-25,8,0.13733905579399142,0.13129556363342285,0.15879828326180256,0.1668299920197222,0.1888412017167382,0.18242921654049
CI,MO,sub-30,8,0.0944206008583691,0.06480023095539646,0.07725321888412018,0.025013838389412655,0.1072961373390558,0.08950113248399703
CI,MO,sub-43,8,0.5793991416309013,0.5542722366756703,0.47639484978540775,0.4768299454337729,0.463519313304721,0.4613366912134737
MO,SP,sub-01,8,0.40772532188841204,0.25013823428736937,0.39914163090128757,0.2932999027419628,0.3948497854077253,0.302000440770204
MO,SP,sub-02,8,0.3948497854077253,0.40742035765050016,0.34334763948497854,0.35913957371799926,0.2575107296137339,0.2859539106931483
MO,SP,sub-19,8,0.18454935622317598,0.11342845402246371,0.19313304721030042,0.1314697543969881,0.21030042918454936,0.15410284025505225
MO,SP,sub-25,8,0.24892703862660945,0.17549784687152012,0.22746781115879827,0.16135707809206062,0.2575107296137339,0.19006989822440462
MO,SP,sub-30,8,0.24892703862660945,0.10128755364806867,0.21030042918454936,0.10128755364806867,0.23605150214592274,0.1035467555881743
MO,SP,sub-43,8,0.44206008583690987,0.27102493357858165,0.4334763948497854,0.27391453171489505,0.44206008583690987,0.29152035375211344
MO,CI,sub-01,8,0.3776824034334764,0.22328393662104895,0.3605150214592275,0.26854413851045195,0.3776824034334764,0.29286023222543833
MO,CI,sub-02,8,0.22746781115879827,0.19510884284455907,0.2575107296137339,0.24978202437578592,0.2532188841201717,0.25934287153783536
MO,CI,sub-19,8,0.12446351931330472,0.07387633825402065,0.15450643776824036,0.12426441307906728,0.18025751072961374,0.1908892969368121
MO,CI,sub-25,8,0.2317596566523605,0.150516279206,0.1630901287553648,0.10842304681430727,0.19313304721030042,0.16723878411858545
MO,CI,sub-30,8,0.18454935622317598,0.05771361685524776,0.1888412017167382,0.09489850046205492,0.22317596566523606,0.13017780502759044
MO,CI,sub-43,8,0.4291845493562232,0.26191927181255914,0.4291845493562232,0.26980364393659745,0.4291845493562232,0.27581506432156855
SP,CI,sub-01,9,0.33476394849785407,0.24614595346109525,0.3648068669527897,0.29904502246847514,0.37339055793991416,0.3252227806431163
SP,CI,sub-02,9,0.34334763948497854,0.1772116848954728,0.296137339055794,0.19859237456522943,0.3218884120171674,0.20359773997875097
SP,CI,sub-19,9,0.2446351931330472,0.2237814286450187,0.3133047210300429,0.27909589049482675,0.30042918454935624,0.27924069532230444
SP,CI,sub-25,9,0.33476394849785407,0.23718231508871523,0.36909871244635195,0.27234974196799366,0.33905579399141633,0.2749335398077675
SP,CI,sub-30,9,0.4291845493562232,0.31793318185643354,0.45493562231759654,0.331346933542478,0.4291845493562232,0.31537957890543866
SP,CI,sub-43,9,0.27896995708154504,0.2514051342090644,0.37339055793991416,0.3219070097374501,0.27467811158798283,0.2710471128915368
SP,MO,sub-01,9,0.3905579399141631,0.30477648024309373,0.41201716738197425,0.33946067773374833,0.38197424892703863,0.3466251865633642
SP,MO,sub-02,9,0.3133047210300429,0.1494852590535499,0.24892703862660945,0.2041427595107351,0.296137339055794,0.22650949498489917
SP,MO,sub-19,9,0.22317596566523606,0.17654391447246118,0.2446351931330472,0.2427520364368924,0.21030042918454936,0.18190073159161307
SP,MO,sub-25,9,0.1459227467811159,0.14369219955647927,0.15450643776824036,0.1436354700200457,0.13304721030042918,0.15338542434029162
SP,MO,sub-30,9,0.08583690987124463,0.04224945394104381,0.13733905579399142,0.1334879657853618,0.1459227467811159,0.16087395567515417
SP,MO,sub-43,9,0.3605150214592275,0.3870415293068773,0.4206008583690987,0.4298819924334802,0.41630901287553645,0.441318950822323
CI,SP,sub-01,9,0.4206008583690987,0.34747702848555395,0.41201716738197425,0.29088390311557305,0.4034334763948498,0.34103762633664125
CI,SP,sub-02,9,0.27467811158798283,0.29689391438318474,0.3090128755364807,0.2956824689234995,0.3648068669527897,0.34951028942445256
CI,SP,sub-19,9,0.23605150214592274,0.16669747857350473,0.27467811158798283,0.22028785277168608,0.26180257510729615,0.21073366949808958
CI,SP,sub-25,9,0.33047210300429186,0.31447493656560804,0.39914163090128757,0.38701939761652543,0.33047210300429186,0.32615701713946293
CI,SP,sub-30,9,0.47639484978540775,0.34219764498734456,0.47639484978540775,0.3460676662393401,0.47639484978540775,0.34796668238984557
CI,SP,sub-43,9,0.3948497854077253,0.32752150004759906,0.2703862660944206,0.25698730787091556,0.2703862660944206,0.252933151352606
CI,MO,sub-01,9,0.40772532188841204,0.33653546212841445,0.3905579399141631,0.29014919272430006,0.3776824034334764,0.29138815649633454
CI,MO,sub-02,9,0.2575107296137339,0.2234878825677151,0.23605150214592274,0.19589440277226045,0.21030042918454936,0.17693938468729525
CI,MO,sub-19,9,0.21888412017167383,0.12722431819107585,0.2145922746781116,0.12879725009144954,0.2317596566523605,0.14208337141596666
CI,MO,sub-25,9,0.14163090128755365,0.1396292197777147,0.15450643776824036,0.15713845388891373,0.1888412017167382,0.18573775083074082
CI,MO,sub-30,9,0.08583690987124463,0.04828916721669489,0.0815450643776824,0.03898549422895038,0.08583690987124463,0.07369179601783306
CI,MO,sub-43,9,0.5708154506437768,0.5341804543521281,0.463519313304721,0.4664380167728366,0.43776824034334766,0.43838383341907017
MO,SP,sub-01,9,0.40772532188841204,0.25013823428736937,0.3948497854077253,0.2894998627945834,0.40772532188841204,0.3093209493236111
MO,SP,sub-02,9,0.37339055793991416,0.39149805272930294,0.33905579399141633,0.3579433524795926,0.33476394849785407,0.36300887211053173
MO,SP,sub-19,9,0.15450643776824036,0.07107904724390338,0.1888412017167382,0.12299323111823976,0.2446351931330472,0.20968851702735447
MO,SP,sub-25,9,0.2703862660944206,0.1927531133469359,0.24034334763948498,0.17395941793432715,0.2832618025751073,0.21462581735004807
MO,SP,sub-30,9,0.2446351931330472,0.099885649791348,0.20600858369098712,0.09962710194892001,0.24034334763948498,0.11288997677716253
MO,SP,sub-43,9,0.44206008583690987,0.27102493357858165,0.4291845493562232,0.2728765961956234,0.4291845493562232,0.27989462298056456
MO,CI,sub-01,9,0.37339055793991416,0.22214374966045528,0.3562231759656652,0.2681144003032416,0.40772532188841204,0.2993521862466809
MO,CI,sub-02,9,0.22746781115879827,0.1890613127243897,0.2532188841201717,0.2472037266727443,0.2575107296137339,0.24264733307009423
MO,CI,sub-19,9,0.13733905579399142,0.09755737733860516,0.14163090128755365,0.10780968999902313,0.1888412017167382,0.17770533330320587
MO,CI,sub-25,9,0.20600858369098712,0.14211831973582928,0.1759656652360515,0.129755173931971,0.16738197424892703,0.13555834492860486
MO,CI,sub-30,9,0.18454935622317598,0.057504509547801216,0.1888412017167382,0.0946918705097837,0.1888412017167382,0.08721357040670345
MO,CI,sub-43,9,0.4291845493562232,0.26191927181255914,0.4206008583690987,0.2582412565062551,0.41630901287553645,0.26302430290423656
