ref_sub,target_sub,clip,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
sub-30,sub-02,MO,2,0.19742489270386265,0.06510068146507299,0.6437768240343348,0.5508664783958187,0.5407725321888412,0.5241605649092733
sub-30,sub-19,SP,2,0.24892703862660945,0.10498119975079151,0.0,0.0,0.3605150214592275,0.36382254895921035
sub-30,sub-19,CI,2,0.13304721030042918,0.03124593575237352,0.6652360515021459,0.6224419300299128,0.12017167381974249,0.04027375014499478
sub-30,sub-19,MO,2,0.22746781115879827,0.08489995768603034,0.47639484978540775,0.4706183171896522,0.6051502145922747,0.5548648584785401
sub-30,sub-25,SP,2,0.39914163090128757,0.23200107296137343,0.0944206008583691,0.062142845431763696,0.9055793991416309,0.8744996940085413
sub-30,sub-25,CI,2,0.34334763948497854,0.175513170343759,0.39914163090128757,0.3597274883908345,0.38626609442060084,0.35038403336977275
sub-30,sub-25,MO,2,0.3776824034334764,0.2070782025055821,0.1888412017167382,0.1888412017167382,0.5879828326180258,0.5685977579054646
sub-30,sub-43,SP,2,0.13304721030042918,0.03124593575237352,0.008583690987124463,0.011218289210895339,0.30042918454935624,0.31006771344970874
sub-30,sub-43,CI,2,0.2317596566523605,0.08721269309566179,0.08583690987124463,0.0798482882523206,0.2317596566523605,0.30009310352657986
sub-30,sub-43,MO,2,0.11158798283261803,0.022578113257961625,0.6781115879828327,0.6473814555969036,0.5450643776824035,0.5824287237707003
sub-43,sub-01,SP,2,0.060085836909871244,0.011216022889842633,0.5107296137339056,0.38361074235122244,0.060085836909871244,0.010196384445311485
sub-43,sub-01,CI,2,0.004291845493562232,0.007988781710789105,0.12017167381974249,0.06425505824647455,0.3090128755364807,0.2491696595557065
sub-43,sub-01,MO,2,0.22746781115879827,0.08430625168822593,0.012875536480686695,0.005493562231759657,0.004291845493562232,0.005757353710876164
sub-43,sub-02,SP,2,0.19742489270386265,0.13576592886167774,0.26180257510729615,0.2636152601562728,0.45064377682403434,0.4134921427718005
sub-43,sub-02,CI,2,0.13304721030042918,0.04851614579986031,0.08583690987124463,0.12835425775139384,0.2832618025751073,0.25936160545801346
sub-43,sub-02,MO,2,0.2703862660944206,0.11509685651316555,0.26609442060085836,0.18835897188600087,0.0,0.0
sub-43,sub-19,SP,2,0.16738197424892703,0.06907827508685878,0.36909871244635195,0.27965559383359956,0.008583690987124463,0.009758301332730968
sub-43,sub-19,CI,2,0.5278969957081545,0.39731509371544976,0.09871244635193133,0.12343126792200176,0.5278969957081545,0.4773851955044323
sub-43,sub-19,MO,2,0.47639484978540775,0.30744086236151313,0.7510729613733905,0.7027989141569159,0.759656652360515,0.7045231162741704
sub-43,sub-25,SP,2,0.0,0.0,0.0,0.0,0.1759656652360515,0.14491290078263067
sub-43,sub-25,CI,2,0.3133047210300429,0.20896576481289178,0.004291845493562232,0.004802064887901798,0.3261802575107296,0.3238457757924343
sub-43,sub-25,MO,2,0.19313304721030042,0.06252508722635625,0.592274678111588,0.5711455926048201,0.008583690987124463,0.00931055816185834
sub-43,sub-30,SP,2,0.23605150214592274,0.17784590230942163,0.06866952789699571,0.0627835683629675,0.2703862660944206,0.20723495379742848
sub-43,sub-30,CI,2,0.24034334763948498,0.10064919973350271,0.0,0.0,0.13304721030042918,0.11692027571855898
sub-43,sub-30,MO,2,0.20600858369098712,0.07038015670581767,0.2317596566523605,0.21755336695231436,0.5107296137339056,0.5791930206522219
sub-01,sub-02,SP,3,0.017167381974248927,0.022216611966675084,0.5493562231759657,0.5535497821315074,0.5321888412017167,0.5024760647078244
sub-01,sub-02,CI,3,0.21888412017167383,0.11625435901495297,0.012875536480686695,0.014119592358138845,0.463519313304721,0.4490313411337462
sub-01,sub-02,MO,3,0.22317596566523606,0.09301244037202237,0.2703862660944206,0.2196009142768635,0.351931330472103,0.39997864070894557
sub-01,sub-19,SP,3,0.0,0.0,0.004291845493562232,0.004166352935270939,0.2875536480686695,0.28393860571202945
sub-01,sub-19,CI,3,0.08583690987124463,0.028317549340752663,0.017167381974248927,0.014847465491242317,0.44206008583690987,0.45210324629571197
sub-01,sub-19,MO,3,0.5321888412017167,0.482505195812572,0.703862660944206,0.6542728843248319,0.5836909871244635,0.5989276144300318
sub-01,sub-25,SP,3,0.4034334763948498,0.3039237357018182,0.3905579399141631,0.3214326408143112,0.43776824034334766,0.4435730385648563
sub-01,sub-25,CI,3,0.33476394849785407,0.17222582559375127,0.004291845493562232,0.00451773209848656,0.6566523605150214,0.5902254001829482
sub-01,sub-25,MO,3,0.02575107296137339,0.0014306151645207441,0.2017167381974249,0.18788563554378074,0.575107296137339,0.5392118611002731
sub-01,sub-30,SP,3,0.13304721030042918,0.07271595058247768,0.24034334763948498,0.24445178093246764,0.2575107296137339,0.25483547925608013
sub-01,sub-30,CI,3,0.45493562231759654,0.3076011007823794,0.0944206008583691,0.016292182108895062,0.45493562231759654,0.4345278876207726
sub-01,sub-30,MO,3,0.06866952789699571,0.009390704669674628,0.02575107296137339,0.011890871843070451,0.3905579399141631,0.493512466258132
sub-01,sub-43,SP,3,0.13733905579399142,0.046146483766677196,0.017167381974248927,0.012001651938403688,0.4678111587982833,0.46237121458025277
sub-01,sub-43,CI,3,0.2317596566523605,0.08721269309566179,0.2317596566523605,0.2317596566523605,0.6909871244635193,0.668069093503138
sub-01,sub-43,MO,3,0.15021459227467812,0.04611586755889938,0.15021459227467812,0.1190577718003995,0.02145922746781116,0.017581053829050106
sub-02,sub-01,SP,3,0.3261802575107296,0.16045112990819063,0.33476394849785407,0.33852315337462174,0.4678111587982833,0.5078398047235517
sub-02,sub-01,CI,3,0.017167381974248927,0.021990537533195388,0.02145922746781116,0.028016213638531243,0.41201716738197425,0.40652425027316125
sub-02,sub-01,MO,3,0.012875536480686695,0.01639064244629799,0.02145922746781116,0.031547259903039096,0.44206008583690987,0.4207263906088313
sub-02,sub-19,SP,3,0.2317596566523605,0.08721269309566179,0.2918454935622318,0.23396603233887725,0.47639484978540775,0.5363924849404629
sub-02,sub-19,CI,3,0.6051502145922747,0.5453314667796423,0.4248927038626609,0.4065705442882923,0.6781115879828327,0.6726867307531973
sub-02,sub-19,MO,3,0.02145922746781116,0.008860196439090659,0.2832618025751073,0.1495656845523744,0.10300429184549356,0.12773183525826676
