ref_sub,target_sub,clip,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
sub-02,sub-19,MO,3,0.13733905579399142,0.13910663819123226,0.33047210300429186,0.3060705081679746,0.21030042918454936,0.21100325661827177
sub-02,sub-25,SP,3,0.1888412017167382,0.07306375489135328,0.2317596566523605,0.16465293993848887,0.2017167381974249,0.12590224821651777
sub-02,sub-25,CI,3,0.2145922746781116,0.18663191360615106,0.17167381974248927,0.12422259344027882,0.22317596566523606,0.19001547987616096
sub-02,sub-25,MO,3,0.19742489270386265,0.20233252579835959,0.21888412017167383,0.23110360639634348,0.38626609442060084,0.3618945079617543
sub-02,sub-30,SP,3,0.16738197424892703,0.047999242615501134,0.24892703862660945,0.23660538737539494,0.2145922746781116,0.15919303412169358
sub-02,sub-30,CI,3,0.15879828326180256,0.1107676300809348,0.17167381974248927,0.17336959416716627,0.12875536480686695,0.09917515310703197
sub-02,sub-30,MO,3,0.08583690987124463,0.10287205772085078,0.1459227467811159,0.11985185548579066,0.18025751072961374,0.18275070715640884
sub-02,sub-43,SP,3,0.2832618025751073,0.14127776947588724,0.24892703862660945,0.1342311676779636,0.2317596566523605,0.17892009697174713
sub-02,sub-43,CI,3,0.23605150214592274,0.1612056335321907,0.19742489270386265,0.15115817298384146,0.17167381974248927,0.1122851584570627
sub-02,sub-43,MO,3,0.1630901287553648,0.15766488628661704,0.38626609442060084,0.4097841902523515,0.24034334763948498,0.29239452281983896
sub-19,sub-01,SP,3,0.2575107296137339,0.2368059592155239,0.2832618025751073,0.2615281619321003,0.2918454935622318,0.261465707628151
sub-19,sub-01,CI,3,0.24034334763948498,0.1436795619018071,0.2017167381974249,0.11493740337901949,0.2145922746781116,0.10006463786574685
sub-19,sub-01,MO,3,0.21888412017167383,0.09238762141405014,0.2017167381974249,0.10734526200132376,0.1630901287553648,0.1190667764165618
sub-19,sub-02,SP,3,0.20600858369098712,0.11595600900643949,0.1759656652360515,0.1675141848330913,0.16738197424892703,0.192038221372777
sub-19,sub-02,CI,3,0.3605150214592275,0.2885612688456036,0.3090128755364807,0.23847278666109614,0.3648068669527897,0.29457625984194125
sub-19,sub-02,MO,3,0.2532188841201717,0.13926932129579417,0.22746781115879827,0.15116085389938508,0.2317596566523605,0.13735554955237556
sub-19,sub-25,SP,3,0.34334763948497854,0.2914206103079757,0.37339055793991416,0.3337981190497773,0.3605150214592275,0.3218403709513458
sub-19,sub-25,CI,3,0.15021459227467812,0.08283056451116085,0.1888412017167382,0.1199723726481286,0.13304721030042918,0.08843836851363077
sub-19,sub-25,MO,3,0.21888412017167383,0.15185656979497797,0.2575107296137339,0.21612884731957877,0.19742489270386265,0.17016027036553255
sub-19,sub-30,SP,3,0.2918454935622318,0.2792713118893377,0.2832618025751073,0.28151770837376305,0.24034334763948498,0.2579190452845056
sub-19,sub-30,CI,3,0.15021459227467812,0.06595252693352019,0.15450643776824036,0.08031290587930598,0.0944206008583691,0.06043863744930596
sub-19,sub-30,MO,3,0.2532188841201717,0.18440703268064812,0.3090128755364807,0.33000962891107394,0.48497854077253216,0.5088342315489393
sub-19,sub-43,SP,3,0.10300429184549356,0.04847773079855797,0.15879828326180256,0.09686912214535262,0.1759656652360515,0.12620576076059162
sub-19,sub-43,CI,3,0.1888412017167382,0.12539240428297463,0.1759656652360515,0.09870605333481085,0.2446351931330472,0.13462716421830945
sub-19,sub-43,MO,3,0.5793991416309013,0.5281616181663318,0.4592274678111588,0.45121665332683186,0.5879828326180258,0.5490299545627124
sub-25,sub-01,SP,3,0.2317596566523605,0.20334130985616466,0.4291845493562232,0.3280485027166333,0.2017167381974249,0.1642127442768197
sub-25,sub-01,CI,3,0.3261802575107296,0.26078738005497304,0.26609442060085836,0.21278676599727087,0.31759656652360513,0.26999298335195415
sub-25,sub-01,MO,3,0.12875536480686695,0.09960085470214336,0.12446351931330472,0.08932969845964679,0.17167381974248927,0.10118294615828993
sub-25,sub-02,SP,3,0.16738197424892703,0.11628015972613216,0.09871244635193133,0.06151420986103842,0.22317596566523606,0.14494494614767217
sub-25,sub-02,CI,3,0.26180257510729615,0.22198319270190683,0.2532188841201717,0.22528443796995815,0.24892703862660945,0.19745557940026517
sub-25,sub-02,MO,3,0.30472103004291845,0.23585427438137346,0.22746781115879827,0.19878791523998962,0.3261802575107296,0.2667995248818733
sub-25,sub-19,SP,3,0.3090128755364807,0.24214107984776415,0.3562231759656652,0.261669950534762,0.26609442060085836,0.21137641414065358
sub-25,sub-19,CI,3,0.21030042918454936,0.16102519973060897,0.24034334763948498,0.23085319304199903,0.1630901287553648,0.13096782265121842
sub-25,sub-19,MO,3,0.2918454935622318,0.28110020291962096,0.2575107296137339,0.2293470465140757,0.21030042918454936,0.1530267901773012
sub-25,sub-30,SP,3,0.38197424892703863,0.35963606322549685,0.30472103004291845,0.26173578237277895,0.36909871244635195,0.33166552552780665
sub-25,sub-30,CI,3,0.36909871244635195,0.33774272664021493,0.3562231759656652,0.35260056710302035,0.2532188841201717,0.24720235716395644
sub-25,sub-30,MO,3,0.2832618025751073,0.34630837797427433,0.21888412017167383,0.24508402740373555,0.2575107296137339,0.29639983828960526
sub-25,sub-43,SP,3,0.13304721030042918,0.06927048673969477,0.1888412017167382,0.11620554053432851,0.15021459227467812,0.07811351250329016
sub-25,sub-43,CI,3,0.18454935622317598,0.13911496950701424,0.24892703862660945,0.23471106412788026,0.19742489270386265,0.19820856736640893
sub-25,sub-43,MO,3,0.1759656652360515,0.182838864916766,0.18025751072961374,0.19264509589463608,0.1072961373390558,0.09181381567308722
sub-30,sub-01,SP,3,0.4334763948497854,0.2914922644822026,0.40772532188841204,0.29413806840060414,0.40772532188841204,0.29664399256036533
sub-30,sub-01,CI,3,0.3905579399141631,0.25754367446974546,0.39914163090128757,0.245831755735027,0.33905579399141633,0.24585869475922237
sub-30,sub-01,MO,3,0.07296137339055794,0.01705647191358486,0.06866952789699571,0.01549401536778462,0.09871244635193133,0.05686710983141885
sub-30,sub-02,SP,3,0.12875536480686695,0.029712776493892375,0.24034334763948498,0.22521893760111242,0.2832618025751073,0.25960218731618045
sub-30,sub-02,CI,3,0.21030042918454936,0.09633287426375296,0.22746781115879827,0.1202565674668679,0.24034334763948498,0.1608323541728166
sub-30,sub-02,MO,3,0.19313304721030042,0.06437768240343347,0.22317596566523606,0.1358395454583286,0.21888412017167383,0.1247494058808924
sub-30,sub-19,SP,3,0.27467811158798283,0.187365205115446,0.24892703862660945,0.14468628653178006,0.2446351931330472,0.1161761961735618
sub-30,sub-19,CI,3,0.1459227467811159,0.06935359620545412,0.1459227467811159,0.06959645410402626,0.1459227467811159,0.06991524421737773
sub-30,sub-19,MO,3,0.24892703862660945,0.13890160235520466,0.2532188841201717,0.1720726668258648,0.2832618025751073,0.19487501866311
sub-30,sub-25,SP,3,0.39914163090128757,0.22913686218407248,0.3648068669527897,0.24480815410420298,0.3905579399141631,0.22772343831985684
sub-30,sub-25,CI,3,0.33905579399141633,0.2160297348912664,0.36909871244635195,0.22892575837197757,0.26609442060085836,0.20153050218838012
sub-30,sub-25,MO,3,0.37339055793991416,0.2170075799941957,0.3776824034334764,0.2540345141292614,0.33905579399141633,0.21558590193783325
sub-30,sub-43,SP,3,0.14163090128755365,0.053184104263523956,0.13733905579399142,0.07539037530819104,0.15021459227467812,0.06793909898002554
sub-30,sub-43,CI,3,0.2703862660944206,0.17069840031213426,0.24034334763948498,0.13359500908749994,0.2145922746781116,0.12320107933345574
sub-30,sub-43,MO,3,0.11587982832618025,0.03105450810774703,0.22746781115879827,0.24295340578229177,0.21030042918454936,0.20478001786896607
sub-43,sub-01,SP,3,0.18454935622317598,0.1459457852693366,0.13733905579399142,0.10448460368198781,0.06866952789699571,0.055469847288486654
sub-43,sub-01,CI,3,0.1630901287553648,0.13133694611161895,0.27467811158798283,0.20563537973502521,0.1630901287553648,0.143111715093313
sub-43,sub-01,MO,3,0.21888412017167383,0.08198486479928417,0.23605150214592274,0.10873636469953077,0.2317596566523605,0.1261993323795899
sub-43,sub-02,SP,3,0.21888412017167383,0.22224426240125356,0.2017167381974249,0.20921567702683586,0.24034334763948498,0.25997302444716974
sub-43,sub-02,CI,3,0.17167381974248927,0.14008814901518762,0.1759656652360515,0.15404785621442174,0.18025751072961374,0.15042456129766266
sub-43,sub-02,MO,3,0.26180257510729615,0.11220110361741263,0.27467811158798283,0.1243821418864264,0.2703862660944206,0.1240144971802292
sub-43,sub-19,SP,3,0.2575107296137339,0.19568301251735257,0.22317596566523606,0.16577899079128297,0.26180257510729615,0.2304218476662306
sub-43,sub-19,CI,3,0.18025751072961374,0.15476192702482358,0.15450643776824036,0.1377697254928225,0.17167381974248927,0.14352869243774183
sub-43,sub-19,MO,3,0.4721030042918455,0.31935132588476695,0.4678111587982833,0.3036668925532716,0.4678111587982833,0.30726058358940506
sub-43,sub-25,SP,3,0.15021459227467812,0.10029079228730338,0.18025751072961374,0.18493042313527588,0.22746781115879827,0.18817238995761773
sub-43,sub-25,CI,3,0.27896995708154504,0.2333835981904651,0.3648068669527897,0.2948752696166216,0.27467811158798283,0.23611706372691013
sub-43,sub-25,MO,3,0.19313304721030042,0.0627508095629135,0.2017167381974249,0.0710760499578537,0.18454935622317598,0.062207648165115495
sub-43,sub-30,SP,3,0.14163090128755365,0.09582712458974214,0.13733905579399142,0.08947397001138371,0.2017167381974249,0.15625064913744294
sub-43,sub-30,CI,3,0.33047210300429186,0.2992232834797365,0.24892703862660945,0.1762557745031602,0.21888412017167383,0.17538250591218668
sub-43,sub-30,MO,3,0.1888412017167382,0.07939562011665018,0.2017167381974249,0.06916002452483139,0.19742489270386265,0.08473665202455843
sub-01,sub-02,SP,4,0.2017167381974249,0.16840600949394452,0.12446351931330472,0.14137890990193533,0.1630901287553648,0.15152860654243788
sub-01,sub-02,CI,4,0.2703862660944206,0.22799902865051339,0.22317596566523606,0.15232243898315895,0.2575107296137339,0.2009421449975922
sub-01,sub-02,MO,4,0.22746781115879827,0.09745371679761641,0.2317596566523605,0.1374328414014286,0.20600858369098712,0.12450423103281774
sub-01,sub-19,SP,4,0.2446351931330472,0.12415159947348789,0.2575107296137339,0.2310312875997474,0.27467811158798283,0.23186490136484605
sub-01,sub-19,CI,4,0.20600858369098712,0.17403923381513714,0.16738197424892703,0.11061367124116865,0.20600858369098712,0.17114532715901382
sub-01,sub-19,MO,4,0.11158798283261803,0.05664541755509147,0.09871244635193133,0.04515173284168845,0.12446351931330472,0.08938354218783058
sub-01,sub-25,SP,4,0.351931330472103,0.23868657769416193,0.3948497854077253,0.3443275225455818,0.3090128755364807,0.28754683993812774
sub-01,sub-25,CI,4,0.33905579399141633,0.2087692887965054,0.34763948497854075,0.23135324949746958,0.4034334763948498,0.37853981105859635
sub-01,sub-25,MO,4,0.060085836909871244,0.060949072607985856,0.05150214592274678,0.04396167775695923,0.02575107296137339,0.008455757036679092
sub-01,sub-30,SP,4,0.5021459227467812,0.3612017374692468,0.2875536480686695,0.2953195531669758,0.3218884120171674,0.32251007941925386
sub-01,sub-30,CI,4,0.38197424892703863,0.2913793830944882,0.43776824034334766,0.3087542985098499,0.3776824034334764,0.30819294087502397
sub-01,sub-30,MO,4,0.06866952789699571,0.01522427811317096,0.09012875536480687,0.04567964224616585,0.09012875536480687,0.04459973937228613
sub-01,sub-43,SP,4,0.15450643776824036,0.07805968212467979,0.17167381974248927,0.11110057018004332,0.12446351931330472,0.07030478988317919
sub-01,sub-43,CI,4,0.24034334763948498,0.15132235239531375,0.22317596566523606,0.11525801959504241,0.21030042918454936,0.13501619141609042
sub-01,sub-43,MO,4,0.16738197424892703,0.07962012481388435,0.14163090128755365,0.07504119950991137,0.17167381974248927,0.1291436932901357
sub-02,sub-01,SP,4,0.3261802575107296,0.1609720751351653,0.3261802575107296,0.21898473927714424,0.33476394849785407,0.2514455705367106
sub-02,sub-01,CI,4,0.31759656652360513,0.28997799543636915,0.2918454935622318,0.2145605243307844,0.22746781115879827,0.1920566625771987
sub-02,sub-01,MO,4,0.19313304721030042,0.20134196278539104,0.2575107296137339,0.2717452924414152,0.1888412017167382,0.17565421084680258
sub-02,sub-19,SP,4,0.2317596566523605,0.08721269309566179,0.21030042918454936,0.13475081354885424,0.2017167381974249,0.10683788251555176
sub-02,sub-19,CI,4,0.3218884120171674,0.30771901933995693,0.26180257510729615,0.2647656221581845,0.39914163090128757,0.3823777483197775
sub-02,sub-19,MO,4,0.16738197424892703,0.19145358310142122,0.2575107296137339,0.2739833716951287,0.26609442060085836,0.2705362062548375
sub-02,sub-25,SP,4,0.18025751072961374,0.05566776066649836,0.2145922746781116,0.1529825805391885,0.22746781115879827,0.1483241120511088
sub-02,sub-25,CI,4,0.22317596566523606,0.1732073917196936,0.19313304721030042,0.1615608707734693,0.24892703862660945,0.21639279588161783
sub-02,sub-25,MO,4,0.1759656652360515,0.1923396739690376,0.2703862660944206,0.2716247377025987,0.27467811158798283,0.2901145577413609
sub-02,sub-30,SP,4,0.17167381974248927,0.05661699106261449,0.24892703862660945,0.23075264900576792,0.18454935622317598,0.10917652726821057
sub-02,sub-30,CI,4,0.1630901287553648,0.13664609841690048,0.21888412017167383,0.20909024717317484,0.1459227467811159,0.11427893506402874
sub-02,sub-30,MO,4,0.09012875536480687,0.09941566818190711,0.15450643776824036,0.16473391623425904,0.22317596566523606,0.25481009551353523
sub-02,sub-43,SP,4,0.2703862660944206,0.12098639703207972,0.2532188841201717,0.13581163208450311,0.26180257510729615,0.19860674727985644
sub-02,sub-43,CI,4,0.22317596566523606,0.16400876988093493,0.19313304721030042,0.16254872116592747,0.15879828326180256,0.12021900033879311
sub-02,sub-43,MO,4,0.18025751072961374,0.18726496657364178,0.3090128755364807,0.34969380766815733,0.26609442060085836,0.3325751836413062
sub-19,sub-01,SP,4,0.26609442060085836,0.24169132263365808,0.2017167381974249,0.20410575052759786,0.24034334763948498,0.21865441277582595
sub-19,sub-01,CI,4,0.27896995708154504,0.18421087450810775,0.21030042918454936,0.12674593681840568,0.2832618025751073,0.18737276541107797
sub-19,sub-01,MO,4,0.22746781115879827,0.10232932038129408,0.22317596566523606,0.11783925565004447,0.2145922746781116,0.1650773614166697
sub-19,sub-02,SP,4,0.18025751072961374,0.10535297179799388,0.15021459227467812,0.12804091768090387,0.1759656652360515,0.16336231380964403
sub-19,sub-02,CI,4,0.33905579399141633,0.27243195956094957,0.33047210300429186,0.2657225149508786,0.33905579399141633,0.2652478099829502
sub-19,sub-02,MO,4,0.2575107296137339,0.14720289346691953,0.21030042918454936,0.13354631306904463,0.24034334763948498,0.14996918512892407
sub-19,sub-25,SP,4,0.34334763948497854,0.30755480823925385,0.33476394849785407,0.2906254901019853,0.3261802575107296,0.30763496044262884
sub-19,sub-25,CI,4,0.13304721030042918,0.07844039603696254,0.1759656652360515,0.11052275818260297,0.12875536480686695,0.08337681022167905
sub-19,sub-25,MO,4,0.2918454935622318,0.23676538877587086,0.2317596566523605,0.1830525216489185,0.22317596566523606,0.17296849409952164
sub-19,sub-30,SP,4,0.26180257510729615,0.26300155102499695,0.27467811158798283,0.2747480163159334,0.34334763948497854,0.33938377592889624
sub-19,sub-30,CI,4,0.15450643776824036,0.07066209996096169,0.13733905579399142,0.0840446227577168,0.11587982832618025,0.07100270199878787
sub-19,sub-30,MO,4,0.22317596566523606,0.13713096127079996,0.351931330472103,0.3687975303064528,0.44635193133047213,0.4613789081599391
sub-19,sub-43,SP,4,0.13304721030042918,0.07752484580706082,0.15021459227467812,0.10349478847332924,0.18454935622317598,0.12246762455682031
sub-19,sub-43,CI,4,0.1759656652360515,0.10190982122312593,0.1630901287553648,0.08535615663572543,0.1630901287553648,0.08807490191079194
sub-19,sub-43,MO,4,0.630901287553648,0.5409788924754064,0.43776824034334766,0.4369599427753934,0.592274678111588,0.5511963260143892
sub-25,sub-01,SP,4,0.2017167381974249,0.1771765814102324,0.38626609442060084,0.29980294354754244,0.20600858369098712,0.18353369038111786
sub-25,sub-01,CI,4,0.30472103004291845,0.2477924773655517,0.2875536480686695,0.2318644842757403,0.2532188841201717,0.2273178711290299
sub-25,sub-01,MO,4,0.17167381974248927,0.12391903800059918,0.12017167381974249,0.08973908804836103,0.18025751072961374,0.1294186954331167
sub-25,sub-02,SP,4,0.17167381974248927,0.09494809823052634,0.12446351931330472,0.08350630753760095,0.19742489270386265,0.15404063231078943
sub-25,sub-02,CI,4,0.2703862660944206,0.22136123370105917,0.2532188841201717,0.2211090205408044,0.24034334763948498,0.19233256666088044
sub-25,sub-02,MO,4,0.2532188841201717,0.20574067393678724,0.2446351931330472,0.21069975310235164,0.3218884120171674,0.23915116833571765
sub-25,sub-19,SP,4,0.33047210300429186,0.2577183072885098,0.351931330472103,0.2565408473695135,0.2832618025751073,0.22733293183559755
sub-25,sub-19,CI,4,0.2317596566523605,0.1798231906386413,0.2532188841201717,0.23292888275325746,0.18454935622317598,0.15168452433212412
sub-25,sub-19,MO,4,0.2446351931330472,0.21156956145874858,0.26180257510729615,0.2345708922036139,0.21030042918454936,0.1652837778191569
sub-25,sub-30,SP,4,0.40772532188841204,0.3874794534231602,0.33905579399141633,0.2866078700348006,0.41201716738197425,0.3888672207357362
sub-25,sub-30,CI,4,0.3562231759656652,0.34951708622915406,0.33905579399141633,0.3342591854316255,0.2875536480686695,0.2801651664454723
sub-25,sub-30,MO,4,0.31759656652360513,0.36696532993689057,0.18454935622317598,0.2063629138452035,0.3133047210300429,0.34175272917141275
sub-25,sub-43,SP,4,0.12875536480686695,0.07041802677073795,0.19742489270386265,0.12080725578191254,0.15021459227467812,0.07787081773777398
sub-25,sub-43,CI,4,0.22746781115879827,0.18788065024136022,0.2446351931330472,0.2324295607667181,0.17167381974248927,0.16560179700800756
sub-25,sub-43,MO,4,0.23605150214592274,0.26904074427679575,0.1630901287553648,0.16702494236364065,0.24892703862660945,0.2925582092505467
sub-30,sub-01,SP,4,0.41630901287553645,0.28180248479154607,0.41201716738197425,0.27838594100037256,0.351931330472103,0.32030243094389377
sub-30,sub-01,CI,4,0.3776824034334764,0.2441702312946948,0.39914163090128757,0.2352308044183137,0.3562231759656652,0.2911130185979971
sub-30,sub-01,MO,4,0.06866952789699571,0.00886058424477364,0.060085836909871244,0.014136581748260402,0.0815450643776824,0.038799291624914134
sub-30,sub-02,SP,4,0.13304721030042918,0.037648193871369834,0.23605150214592274,0.22459884777481345,0.15879828326180256,0.13129059212275437
sub-30,sub-02,CI,4,0.2145922746781116,0.09373542818533923,0.2145922746781116,0.1041857949166898,0.24034334763948498,0.15369118569348106
sub-30,sub-02,MO,4,0.1888412017167382,0.06410845224332072,0.23605150214592274,0.1503051780765889,0.20600858369098712,0.11699175311910526
sub-30,sub-19,SP,4,0.2832618025751073,0.19151333088189657,0.24034334763948498,0.1288930073264837,0.22317596566523606,0.13282113498203924
sub-30,sub-19,CI,4,0.12875536480686695,0.03891892067943228,0.13304721030042918,0.06669357071827738,0.18454935622317598,0.1251104061703054
sub-30,sub-19,MO,4,0.2575107296137339,0.15414206449787232,0.2532188841201717,0.176632810736025,0.26609442060085836,0.1761485687020601
sub-30,sub-25,SP,4,0.3948497854077253,0.23538355057489535,0.3562231759656652,0.25658082975679547,0.38626609442060084,0.3021722207620414
sub-30,sub-25,CI,4,0.33905579399141633,0.21092699342030388,0.33905579399141633,0.18295480501994008,0.26609442060085836,0.19962201641442662
sub-30,sub-25,MO,4,0.3562231759656652,0.2151560386913217,0.38626609442060084,0.26395602740757473,0.351931330472103,0.2181043231463708
sub-30,sub-43,SP,4,0.13304721030042918,0.04563200704156334,0.12446351931330472,0.06938185347787094,0.15450643776824036,0.0773166448480912
sub-30,sub-43,CI,4,0.24034334763948498,0.13642971741006527,0.23605150214592274,0.12999555254859263,0.2317596566523605,0.11673131211126667
sub-30,sub-43,MO,4,0.11158798283261803,0.0224906011910703,0.23605150214592274,0.2560570113471774,0.20600858369098712,0.19859196652932337
sub-43,sub-01,SP,4,0.24034334763948498,0.18295095046209675,0.15021459227467812,0.12116541369830712,0.12017167381974249,0.09582350891131398
sub-43,sub-01,CI,4,0.13733905579399142,0.0945943155052912,0.27896995708154504,0.2240333654157529,0.17167381974248927,0.167236833197991
sub-43,sub-01,MO,4,0.22317596566523606,0.08300579775619306,0.22746781115879827,0.09958124910962765,0.2145922746781116,0.1078932636685949
sub-43,sub-02,SP,4,0.2017167381974249,0.21018193356543113,0.2875536480686695,0.3069705066346231,0.2145922746781116,0.2173393478408447
sub-43,sub-02,CI,4,0.18454935622317598,0.15671171862327768,0.16738197424892703,0.14378114074336507,0.21030042918454936,0.18077292626913297
sub-43,sub-02,MO,4,0.26180257510729615,0.11220110361741263,0.2532188841201717,0.1092656828737727,0.2875536480686695,0.1613124757776279
sub-43,sub-19,SP,4,0.20600858369098712,0.12658734563333499,0.2145922746781116,0.16561555497059904,0.22746781115879827,0.2153676921412342
sub-43,sub-19,CI,4,0.1459227467811159,0.12256979779655766,0.18454935622317598,0.16409291081176938,0.15450643776824036,0.13037428712550303
sub-43,sub-19,MO,4,0.4721030042918455,0.3127162915347717,0.4678111587982833,0.3125655295513335,0.48068669527896996,0.34597985543104715
sub-43,sub-25,SP,4,0.12017167381974249,0.059218973779395834,0.1759656652360515,0.17115691168664038,0.21888412017167383,0.18133784599411842
sub-43,sub-25,CI,4,0.33476394849785407,0.28081230649135824,0.351931330472103,0.27954753463243853,0.2575107296137339,0.22232589372402603
sub-43,sub-25,MO,4,0.19313304721030042,0.06297816756857623,0.19742489270386265,0.08415654784688346,0.19313304721030042,0.09367617208139975
sub-43,sub-30,SP,4,0.15450643776824036,0.11002433893437519,0.13733905579399142,0.09978095380434579,0.15879828326180256,0.13195211527528353
sub-43,sub-30,CI,4,0.2832618025751073,0.2678574235901029,0.24892703862660945,0.16730761459065818,0.20600858369098712,0.1502252435665536
sub-43,sub-30,MO,4,0.19742489270386265,0.07071936455063738,0.21030042918454936,0.09377277512349178,0.20600858369098712,0.08793292029478064
sub-01,sub-02,SP,5,0.15450643776824036,0.09488100830853555,0.15879828326180256,0.18495810341303903,0.20600858369098712,0.21867106916747678
sub-01,sub-02,CI,5,0.2446351931330472,0.19262283156675358,0.2446351931330472,0.1653006061893368,0.24034334763948498,0.18593039193302607
sub-01,sub-02,MO,5,0.22317596566523606,0.08764612199615943,0.21888412017167383,0.1192890649393359,0.2317596566523605,0.16746355315458566
sub-01,sub-19,SP,5,0.2446351931330472,0.123720199881376,0.23605150214592274,0.21500505703915354,0.2918454935622318,0.2433333444259683
sub-01,sub-19,CI,5,0.19313304721030042,0.1384017984876354,0.19742489270386265,0.13910739326538418,0.2532188841201717,0.21991961951608835
sub-01,sub-19,MO,5,0.12446351931330472,0.0861895545056363,0.11158798283261803,0.06471818971270221,0.12446351931330472,0.0854077880296628
sub-01,sub-25,SP,5,0.3605150214592275,0.23439882134392415,0.3905579399141631,0.3574329808047383,0.2875536480686695,0.2678239165502949
sub-01,sub-25,CI,5,0.33476394849785407,0.21535398532262381,0.3090128755364807,0.2237189099746626,0.296137339055794,0.23416520438732083
sub-01,sub-25,MO,5,0.034334763948497854,0.016554852797229125,0.05150214592274678,0.04358983058367272,0.13733905579399142,0.16703767692835514
sub-01,sub-30,SP,5,0.49356223175965663,0.3528755364806867,0.3090128755364807,0.3166723010366668,0.3905579399141631,0.37656767714498407
sub-01,sub-30,CI,5,0.4291845493562232,0.3141247784852288,0.44206008583690987,0.3129239928007752,0.3605150214592275,0.2949518205208406
sub-01,sub-30,MO,5,0.06437768240343347,0.008548074012074155,0.07725321888412018,0.026735782100588967,0.055793991416309016,0.019429693751363934
sub-01,sub-43,SP,5,0.17167381974248927,0.10625797745512838,0.1759656652360515,0.12075814206858765,0.15021459227467812,0.10364081481037318
sub-01,sub-43,CI,5,0.22746781115879827,0.1122017462373593,0.2145922746781116,0.11429518510440874,0.22317596566523606,0.1400440831596964
sub-01,sub-43,MO,5,0.16738197424892703,0.08709224514799882,0.1630901287553648,0.1076624204639301,0.19742489270386265,0.14599718933868067
sub-02,sub-01,SP,5,0.3218884120171674,0.1598922830934949,0.33047210300429186,0.22567166830789423,0.34334763948497854,0.26748067765139166
sub-02,sub-01,CI,5,0.2832618025751073,0.2655384615384615,0.2832618025751073,0.20395266469436227,0.23605150214592274,0.19593514714746904
sub-02,sub-01,MO,5,0.22317596566523606,0.23765985213336396,0.296137339055794,0.3170257912404829,0.21030042918454936,0.20411390385914754
sub-02,sub-19,SP,5,0.22317596566523606,0.0845719448836684,0.21030042918454936,0.13178471001513353,0.22317596566523606,0.1408203524414723
sub-02,sub-19,CI,5,0.33905579399141633,0.32083527401182127,0.26180257510729615,0.25957128983768546,0.3648068669527897,0.341114792355063
sub-02,sub-19,MO,5,0.2017167381974249,0.22242964262382975,0.19313304721030042,0.20772902341105598,0.23605150214592274,0.24516096732649378
sub-02,sub-25,SP,5,0.1759656652360515,0.05434233779348649,0.2145922746781116,0.15399562720638463,0.23605150214592274,0.15814274531579575
sub-02,sub-25,CI,5,0.20600858369098712,0.16079641170933054,0.1888412017167382,0.16145648899653914,0.22317596566523606,0.20210506015702007
sub-02,sub-25,MO,5,0.1759656652360515,0.19227157445302462,0.22317596566523606,0.23999687685160764,0.2875536480686695,0.29840396070103103
sub-02,sub-30,SP,5,0.16738197424892703,0.047999242615501134,0.24892703862660945,0.23528155082734772,0.1759656652360515,0.07368836036926664
sub-02,sub-30,CI,5,0.14163090128755365,0.1193800953457606,0.2317596566523605,0.2380036015570977,0.15879828326180256,0.15088758704000155
sub-02,sub-30,MO,5,0.0815450643776824,0.09756214330561046,0.17167381974248927,0.2007167387103267,0.15879828326180256,0.17102436680856722
sub-02,sub-43,SP,5,0.27896995708154504,0.13098059082117938,0.24892703862660945,0.13393012928143372,0.2532188841201717,0.17060445373089375
sub-02,sub-43,CI,5,0.21888412017167383,0.15914041143453328,0.18025751072961374,0.1396705352777052,0.15021459227467812,0.10175090868783723
sub-02,sub-43,MO,5,0.20600858369098712,0.2215442056057748,0.2317596566523605,0.2582722182116093,0.2832618025751073,0.3324376763450239
sub-19,sub-01,SP,5,0.24034334763948498,0.20959195619311766,0.18025751072961374,0.17805404108497566,0.20600858369098712,0.18770032652502114
sub-19,sub-01,CI,5,0.27467811158798283,0.17416582660783234,0.21888412017167383,0.13471837137756848,0.23605150214592274,0.17286614971239148
sub-19,sub-01,MO,5,0.19313304721030042,0.08254880243666066,0.23605150214592274,0.13059155258157035,0.22746781115879827,0.14927662168374548
sub-19,sub-02,SP,5,0.18454935622317598,0.10637852054161066,0.16738197424892703,0.13146576138589344,0.2918454935622318,0.3041048912459306
sub-19,sub-02,CI,5,0.3776824034334764,0.3024330770225955,0.2918454935622318,0.23286000771674775,0.33476394849785407,0.26572449045004737
sub-19,sub-02,MO,5,0.26609442060085836,0.1487362899380067,0.22746781115879827,0.15743928838086232,0.23605150214592274,0.1649160376046698
sub-19,sub-25,SP,5,0.3261802575107296,0.2980986802512446,0.351931330472103,0.3105876712028495,0.2918454935622318,0.2791894365508846
sub-19,sub-25,CI,5,0.12875536480686695,0.076349521470703,0.19742489270386265,0.1231642822966785,0.12875536480686695,0.08310733432727671
sub-19,sub-25,MO,5,0.27467811158798283,0.2224864030982864,0.22746781115879827,0.1694459359614981,0.24034334763948498,0.2067296747340515
sub-19,sub-30,SP,5,0.24892703862660945,0.22940708949292643,0.30042918454935624,0.3052634716261325,0.3133047210300429,0.30529526307423305
sub-19,sub-30,CI,5,0.13304721030042918,0.06052448363889534,0.13733905579399142,0.08134135772240411,0.11158798283261803,0.07224023646185175
sub-19,sub-30,MO,5,0.2317596566523605,0.12458462959178267,0.33905579399141633,0.3657821289304522,0.4291845493562232,0.4514492678257739
